TRADEDATE,BOARDID,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
2016-11-25,CETS,USDRUB_TOM,USD000UTSTOM,64.6725,64.3025,64.9775,64.95,42384,229302101147.5,64.6085
2016-11-25,CNGD,USDRUB_TOM,USD000UTSTOM,64.485,64.4,64.81,64.551,18,2449529252.88,
2016-11-28,CETS,USDRUB_TOM,USD000UTSTOM,64.8775,64.5525,65.22,64.84,44837,248955661385.0,64.9329
2016-11-28,CNGD,USDRUB_TOM,USD000UTSTOM,64.85,64.705,65.15,64.705,25,3179742346.68,
2016-11-29,CETS,USDRUB_TOM,USD000UTSTOM,64.855,64.855,65.5,65.1125,37680,212228608087.5,65.1558
2016-11-29,CNGD,USDRUB_TOM,USD000UTSTOM,64.85,64.84,65.4,65.4,27,17366249063.97,
2016-11-30,CETS,USDRUB_TOM,USD000UTSTOM,65.15,63.97,65.3925,64.14,72123,366739453365.0,64.6001
2016-11-30,CNGD,USDRUB_TOM,USD000UTSTOM,65.0,64.051,65.3911,65.375,30,4526181138.43,
2016-12-01,CETS,USDRUB_TOM,USD000UTSTOM,63.91,63.4975,64.815,63.98,49577,277978413100.0,63.8329
2016-12-01,CNGD,USDRUB_TOM,USD000UTSTOM,63.96,63.5527,64.14,63.9349,33,6097304300.0,
2016-12-02,CETS,USDRUB_TOM,USD000UTSTOM,63.88,63.75,64.35,63.88,36305,187439949265.0,64.1289
2016-12-02,CNGD,USDRUB_TOM,USD000UTSTOM,63.98,63.79,64.34,64.09,32,3601410645.47,
2016-12-05,CETS,USDRUB_TOM,USD000UTSTOM,63.91,63.5025,64.115,63.82,32264,190465363892.5,63.7361
2016-12-05,CNGD,USDRUB_TOM,USD000UTSTOM,64.01,63.62,64.05,63.6625,22,2784514156.9,
2016-12-06,CETS,USDRUB_TOM,USD000UTSTOM,63.8025,63.6525,63.99,63.8725,31329,205081246162.5,63.8274
2016-12-06,CNGD,USDRUB_TOM,USD000UTSTOM,63.82,63.736999999999995,63.9525,63.74,11,4444089020.0,
2016-12-07,CETS,USDRUB_TOM,USD000UTSTOM,63.9225,63.1375,63.99,63.2275,32268,170590238237.5,63.7118
2016-12-07,CNGD,USDRUB_TOM,USD000UTSTOM,63.8725,63.586999999999996,63.95,63.79,18,4209235067.5,
2016-12-08,CETS,USDRUB_TOM,USD000UTSTOM,63.4,63.2475,63.54,63.28,31734,179257982850.0,63.3708
2016-12-08,CNGD,USDRUB_TOM,USD000UTSTOM,63.2275,63.2275,63.5,63.43,12,2814011966.68,
2016-12-09,CETS,USDRUB_TOM,USD000UTSTOM,63.32,62.205,63.4,62.495,41984,230620471522.5,63.0029
2016-12-09,CNGD,USDRUB_TOM,USD000UTSTOM,63.32,62.8425,63.95,62.8425,34,5755385681.03,
2016-12-12,CETS,USDRUB_TOM,USD000UTSTOM,62.1075,60.7425,62.145,61.05,55658,327962280555.0,61.2346
2016-12-12,CNGD,USDRUB_TOM,USD000UTSTOM,61.89,60.82,62.715,61.005,41,10891105534.97,
2016-12-13,CETS,USDRUB_TOM,USD000UTSTOM,61.15,60.47,61.35,60.605,44240,242955162195.0,60.9587
2016-12-13,CNGD,USDRUB_TOM,USD000UTSTOM,61.1,60.585,61.32,60.585,39,5413925881.81,
2016-12-14,CETS,USDRUB_TOM,USD000UTSTOM,60.78,60.7025,62.1,62.1,50974,274821870267.5,61.1341
2016-12-14,CNGD,USDRUB_TOM,USD000UTSTOM,60.8,60.605,61.56,61.56,35,7352878790.48,
2016-12-15,CETS,USDRUB_TOM,USD000UTSTOM,61.93,61.32,62.09,61.7475,62618,349735017467.5,61.7011
2016-12-15,CNGD,USDRUB_TOM,USD000UTSTOM,62.1,61.3,62.1,61.8425,30,6951535658.36,
2016-12-16,CETS,USDRUB_TOM,USD000UTSTOM,61.84,61.45,62.5175,62.0825,43802,265772412940.0,61.8145
2016-12-16,CNGD,USDRUB_TOM,USD000UTSTOM,61.8,61.5,62.47,62.155,21,2736383416.5,
2016-12-19,CETS,USDRUB_TOM,USD000UTSTOM,61.9,61.66,62.0525,61.9475,26960,137904484255.0,61.828
2016-12-19,CNGD,USDRUB_TOM,USD000UTSTOM,61.9,61.7175,62.0825,61.89,28,6334879606.25,
2016-12-20,CETS,USDRUB_TOM,USD000UTSTOM,61.99,61.3125,62.0725,61.46,30579,154774871647.5,61.6437
2016-12-20,CNGD,USDRUB_TOM,USD000UTSTOM,61.8,61.52,62.045,61.91,20,3203877720.76,
2016-12-21,CETS,USDRUB_TOM,USD000UTSTOM,61.25,60.8625,61.31,61.1675,31201,175095930587.5,61.0654
2016-12-21,CNGD,USDRUB_TOM,USD000UTSTOM,61.075,60.93,61.46,61.14,31,9832094871.3,
2016-12-22,CETS,USDRUB_TOM,USD000UTSTOM,61.03,60.6825,61.115,60.965,36198,210833440487.5,60.8893
2016-12-22,CNGD,USDRUB_TOM,USD000UTSTOM,61.0625,60.7775,61.1675,60.96,22,7333574011.81,
2016-12-23,CETS,USDRUB_TOM,USD000UTSTOM,61.0025,60.775,61.3825,61.04,28218,149620841327.5,61.0727
2016-12-23,CNGD,USDRUB_TOM,USD000UTSTOM,60.965,60.7825,61.29,61.1975,27,4378398142.98,
2016-12-26,CETS,USDRUB_TOM,USD000UTSTOM,61.13,60.755,61.13,60.99,17776,87693071432.5,60.8753
2016-12-26,CNGD,USDRUB_TOM,USD000UTSTOM,61.035,60.78,61.085,61.0,38,5767696111.58,
2016-12-27,CETS,USDRUB_TOM,USD000UTSTOM,61.0475,60.5825,61.0475,60.67,24543,133569026022.5,60.7882
2016-12-27,CNGD,USDRUB_TOM,USD000UTSTOM,60.9275,60.6,61.4,60.7025,33,3077515317.05,
2016-12-28,CETS,USDRUB_TOM,USD000UTSTOM,60.61,60.115,60.755,60.335,28304,146743379327.5,60.5479
2016-12-28,CNGD,USDRUB_TOM,USD000UTSTOM,60.67,60.4114,60.67,60.415,11,1846324802.68,
2016-12-29,CETS,USDRUB_TOM,USD000UTSTOM,60.35,60.1075,60.7975,60.4,38765,216887796325.0,60.3989
2016-12-29,CNGD,USDRUB_TOM,USD000UTSTOM,60.31,60.14,60.75,60.4925,24,7249053168.98,
2016-12-30,CETS,USDRUB_TOM,USD000UTSTOM,60.4,60.4,61.6575,61.2725,40245,191505105905.0,61.1348
2016-12-30,CNGD,USDRUB_TOM,USD000UTSTOM,60.4,60.4,61.5375,61.2525,23,1780773870.94,
2017-01-03,CETS,USDRUB_TOM,USD000UTSTOM,61.1,60.355,61.29,60.9025,25640,96432898400.0,60.773
2017-01-03,CNGD,USDRUB_TOM,USD000UTSTOM,61.15,60.61,61.15,60.6225,27,111946.56,
2017-01-04,CETS,USDRUB_TOM,USD000UTSTOM,60.9375,60.25,61.22,60.46,24828,80052027140.0,60.751000000000005
2017-01-04,CNGD,USDRUB_TOM,USD000UTSTOM,61.22,60.295,61.22,60.3225,16,27607.71,
2017-01-05,CETS,USDRUB_TOM,USD000UTSTOM,60.1975,59.17,60.45,59.45,36192,123967780407.5,59.7503
2017-01-05,CNGD,USDRUB_TOM,USD000UTSTOM,60.0925,59.315,60.17,59.5325,21,6210108.95,
2017-01-06,CETS,USDRUB_TOM,USD000UTSTOM,59.27,59.1025,59.755,59.62,21983,71082015730.0,59.4476
2017-01-06,CNGD,USDRUB_TOM,USD000UTSTOM,59.6525,59.1475,59.72,59.5025,8,65324398.79,
2017-01-09,CETS,USDRUB_TOM,USD000UTSTOM,59.6225,59.62,60.1,60.09,29500,156362311767.5,59.8675
2017-01-09,CNGD,USDRUB_TOM,USD000UTSTOM,59.65,59.62,60.0,59.77,21,3250932223.27,
2017-01-10,CETS,USDRUB_TOM,USD000UTSTOM,60.045,59.82,60.2875,60.1675,32569,193925726887.5,60.0041
2017-01-10,CNGD,USDRUB_TOM,USD000UTSTOM,60.14,59.84,60.17,60.135,37,4546160802.24,
2017-01-11,CETS,USDRUB_TOM,USD000UTSTOM,60.14,59.47,60.6975,59.7475,45111,220625241082.5,60.2149
2017-01-11,CNGD,USDRUB_TOM,USD000UTSTOM,60.09,60.0625,60.5225,60.5225,30,3443511746.74,
2017-01-12,CETS,USDRUB_TOM,USD000UTSTOM,59.7,59.0875,59.7475,59.3325,41005,217779173087.5,59.3485
2017-01-12,CNGD,USDRUB_TOM,USD000UTSTOM,59.7475,59.22,59.7475,59.295,36,4426730064.84,
2017-01-13,CETS,USDRUB_TOM,USD000UTSTOM,59.3975,59.26,59.8575,59.66,29692,149404425980.0,59.4748
2017-01-13,CNGD,USDRUB_TOM,USD000UTSTOM,59.33,59.287,59.74,59.74,24,3626645407.08,
2017-01-16,CETS,USDRUB_TOM,USD000UTSTOM,59.63,59.48,59.95,59.87,24647,114066531002.5,59.6607
2017-01-16,CNGD,USDRUB_TOM,USD000UTSTOM,59.6225,59.5,59.8175,59.8175,19,1463361081.99,
2017-01-17,CETS,USDRUB_TOM,USD000UTSTOM,59.64,58.95,59.745,59.41,45010,244620979825.0,59.2655
2017-01-17,CNGD,USDRUB_TOM,USD000UTSTOM,59.66,59.05,59.87,59.3825,47,6366683645.3,
2017-01-18,CETS,USDRUB_TOM,USD000UTSTOM,59.41,59.03,59.5675,59.56,36240,202904633040.0,59.2424
2017-01-18,CNGD,USDRUB_TOM,USD000UTSTOM,59.41,59.06,59.42,59.42,32,4983112912.05,
2017-01-19,CETS,USDRUB_TOM,USD000UTSTOM,59.42,59.185,60.265,59.72,58466,333544523952.5,59.7045
2017-01-19,CNGD,USDRUB_TOM,USD000UTSTOM,59.29,59.21,60.2,59.87,41,11716217287.17,
2017-01-20,CETS,USDRUB_TOM,USD000UTSTOM,59.7325,59.57,59.95,59.755,31005,183984798417.5,59.7489
2017-01-20,CNGD,USDRUB_TOM,USD000UTSTOM,59.77,59.597,59.875,59.85,27,4314589536.95,
2017-01-23,CETS,USDRUB_TOM,USD000UTSTOM,59.7,59.305,59.7,59.5175,29924,179964127215.0,59.4537
2017-01-23,CNGD,USDRUB_TOM,USD000UTSTOM,59.755,59.38,59.755,59.69,18,1885148789.58,
2017-01-24,CETS,USDRUB_TOM,USD000UTSTOM,59.35,59.0725,59.3875,59.24,33860,197116986447.5,59.2247
2017-01-24,CNGD,USDRUB_TOM,USD000UTSTOM,59.34,59.09,59.5175,59.25,24,6331457599.75,
2017-01-25,CETS,USDRUB_TOM,USD000UTSTOM,59.215,59.0575,59.6525,59.5175,47760,278969452690.0,59.2657
2017-01-25,CNGD,USDRUB_TOM,USD000UTSTOM,59.24,59.097,59.45,59.42,30,7329372413.08,
2017-01-26,CETS,USDRUB_TOM,USD000UTSTOM,59.51,59.3825,60.62,60.4375,57032,358393990450.0,60.0605
2017-01-26,CNGD,USDRUB_TOM,USD000UTSTOM,59.5175,59.3825,60.4275,60.4,33,3095819087.61,
2017-01-27,CETS,USDRUB_TOM,USD000UTSTOM,60.42,59.56,60.565,59.83,50407,296045492332.5,60.0261
2017-01-27,CNGD,USDRUB_TOM,USD000UTSTOM,60.33,59.71,60.5,59.74,18,4986766202.93,
2017-01-30,CETS,USDRUB_TOM,USD000UTSTOM,59.9075,59.81,60.285,59.93,33564,198261997147.5,60.0467
2017-01-30,CNGD,USDRUB_TOM,USD000UTSTOM,60.17,59.83,60.21,59.8875,15,2561056545.57,
2017-01-31,CETS,USDRUB_TOM,USD000UTSTOM,59.91,59.87,60.24,60.16,33110,190120233725.0,60.0416
2017-01-31,CNGD,USDRUB_TOM,USD000UTSTOM,59.94,59.886,60.215,60.215,30,5602453691.08,
2017-02-01,CETS,USDRUB_TOM,USD000UTSTOM,60.22,60.055,60.43,60.1325,29300,163736699372.5,60.2261
2017-02-01,CNGD,USDRUB_TOM,USD000UTSTOM,60.18,60.155,60.3799,60.155,16,714264535.36,
2017-02-02,CETS,USDRUB_TOM,USD000UTSTOM,60.02,58.56,60.2,59.425,51233,282057249017.5,59.6567
2017-02-02,CNGD,USDRUB_TOM,USD000UTSTOM,60.1325,59.1675,60.2,59.335,33,5958296706.61,
2017-02-03,CETS,USDRUB_TOM,USD000UTSTOM,59.42,58.735,59.62,58.9625,47457,263701031052.5,59.266999999999996
2017-02-03,CNGD,USDRUB_TOM,USD000UTSTOM,59.38,58.93,59.6,59.0125,33,2359072972.72,
2017-02-06,CETS,USDRUB_TOM,USD000UTSTOM,58.9975,58.58,59.11,58.9025,31899,183786963285.0,58.8136
2017-02-06,CNGD,USDRUB_TOM,USD000UTSTOM,58.9625,58.645,59.0,58.95,31,845010016.91,
2017-02-07,CETS,USDRUB_TOM,USD000UTSTOM,59.15,58.905,59.5,59.32,38384,226448724755.0,59.3147
2017-02-07,CNGD,USDRUB_TOM,USD000UTSTOM,58.9025,58.9025,59.495,59.255,33,1068919617.83,
2017-02-08,CETS,USDRUB_TOM,USD000UTSTOM,59.46,59.08,59.6275,59.23,38335,201142356545.0,59.3643
2017-02-08,CNGD,USDRUB_TOM,USD000UTSTOM,59.32,59.19,59.57,59.19,27,2037110775.99,
2017-02-09,CETS,USDRUB_TOM,USD000UTSTOM,59.14,58.6875,59.15,58.95,29918,167280457585.0,58.9041
2017-02-09,CNGD,USDRUB_TOM,USD000UTSTOM,59.23,58.73,59.23,58.955,25,1935793851.98,
2017-02-10,CETS,USDRUB_TOM,USD000UTSTOM,58.96,58.21,59.0,58.24,37480,217664075250.0,58.6606
2017-02-10,CNGD,USDRUB_TOM,USD000UTSTOM,58.86,58.5125,58.9625,58.5125,40,1243618988.22,
2017-02-13,CETS,USDRUB_TOM,USD000UTSTOM,58.32,57.8425,58.34,57.98,34400,210339069877.5,58.0317
2017-02-13,CNGD,USDRUB_TOM,USD000UTSTOM,58.3,57.85,58.3,58.005,35,1320641695.02,
2017-02-14,CETS,USDRUB_TOM,USD000UTSTOM,58.01,57.1,58.0225,57.1075,43363,247515083062.5,57.521
2017-02-14,CNGD,USDRUB_TOM,USD000UTSTOM,58.0,57.25,58.0,57.5725,33,1999527432.66,
2017-02-15,CETS,USDRUB_TOM,USD000UTSTOM,57.1025,56.55,57.9075,57.265,60772,351620586420.0,57.2895
2017-02-15,CNGD,USDRUB_TOM,USD000UTSTOM,57.1075,56.6,57.8,56.6,33,1866927500.47,
2017-02-16,CETS,USDRUB_TOM,USD000UTSTOM,57.32,56.98,57.67,57.6,42757,259053269840.0,57.2602
2017-02-16,CNGD,USDRUB_TOM,USD000UTSTOM,57.04,57.0,57.65,57.525,31,3557190146.19,
2017-02-17,CETS,USDRUB_TOM,USD000UTSTOM,57.58,57.4525,58.55,58.4175,48725,264140667442.5,57.9965
2017-02-17,CNGD,USDRUB_TOM,USD000UTSTOM,57.6,57.5,58.49,58.49,55,6143919139.14,
2017-02-20,CETS,USDRUB_TOM,USD000UTSTOM,58.175,57.9025,58.3175,57.95,29612,156306748967.5,58.0862
2017-02-20,CNGD,USDRUB_TOM,USD000UTSTOM,58.26,57.92,58.26,58.0125,15,3708075768.08,
2017-02-21,CETS,USDRUB_TOM,USD000UTSTOM,57.8775,57.4025,58.0475,57.4025,35132,200616222420.0,57.7643
2017-02-21,CNGD,USDRUB_TOM,USD000UTSTOM,57.95,57.58,58.0,57.715,39,4647202424.11,
2017-02-22,CETS,USDRUB_TOM,USD000UTSTOM,57.4525,57.3,58.16,58.0725,37003,200695455750.0,57.7739
2017-02-22,CNGD,USDRUB_TOM,USD000UTSTOM,57.3125,57.3125,57.9025,57.9025,14,782789306.63,
2017-02-24,CETS,USDRUB_TOM,USD000UTSTOM,57.77,57.7,58.59,58.445,19940,82642087697.5,58.1778
2017-02-24,CNGD,USDRUB_TOM,USD000UTSTOM,57.85,57.85,57.85,57.85,1,34710000.0,
2017-02-27,CETS,USDRUB_TOM,USD000UTSTOM,58.07,57.5775,58.1025,58.0525,37540,240997334247.5,57.8247
2017-02-27,CNGD,USDRUB_TOM,USD000UTSTOM,58.06,57.6,58.445,57.99,28,8146391228.36,
2017-02-28,CETS,USDRUB_TOM,USD000UTSTOM,57.895,57.825,58.505,58.2875,38159,215750854460.0,58.1107
2017-02-28,CNGD,USDRUB_TOM,USD000UTSTOM,57.97,57.855,58.405,58.405,26,5221045499.21,
2017-03-01,CETS,USDRUB_TOM,USD000UTSTOM,58.41,57.9675,58.6075,58.3075,40718,228732304182.5,58.2961
2017-03-01,CNGD,USDRUB_TOM,USD000UTSTOM,58.29,58.065,58.49,58.3,26,2181201400.99,
2017-03-02,CETS,USDRUB_TOM,USD000UTSTOM,58.4275,58.2775,58.86,58.805,41523,248625926477.5,58.5874
2017-03-02,CNGD,USDRUB_TOM,USD000UTSTOM,58.3075,58.29,58.72,58.71,34,6854813365.31,
2017-03-03,CETS,USDRUB_TOM,USD000UTSTOM,58.8425,58.1375,59.01,58.23,42775,228865990352.5,58.7029
2017-03-03,CNGD,USDRUB_TOM,USD000UTSTOM,58.85,58.48,58.94,58.48,24,4758507404.71,
2017-03-06,CETS,USDRUB_TOM,USD000UTSTOM,58.3025,57.92,58.445,58.19,34078,178494922412.5,58.1653
2017-03-06,CNGD,USDRUB_TOM,USD000UTSTOM,58.36,58.007,58.37,58.16,39,7284156972.48,
2017-03-07,CETS,USDRUB_TOM,USD000UTSTOM,58.2125,57.875,58.3775,58.18,29235,166830103987.5,58.11600000000001
2017-03-07,CNGD,USDRUB_TOM,USD000UTSTOM,58.19,58.04,58.358000000000004,58.12,21,4763672489.98,
2017-03-09,CETS,USDRUB_TOM,USD000UTSTOM,58.8975,58.6875,59.5,59.3175,60894,357006267522.5,59.0893
2017-03-09,CNGD,USDRUB_TOM,USD000UTSTOM,58.86,58.18,59.4438,59.2988,46,15968147730.54,
2017-03-10,CETS,USDRUB_TOM,USD000UTSTOM,59.215,58.7025,59.305,58.9975,42363,237004908557.5,59.0314
2017-03-10,CNGD,USDRUB_TOM,USD000UTSTOM,59.2138,58.715,59.3175,58.9125,27,3145813239.49,
2017-03-13,CETS,USDRUB_TOM,USD000UTSTOM,59.0625,58.7625,59.2375,58.7725,27781,162069250580.0,59.0493
2017-03-13,CNGD,USDRUB_TOM,USD000UTSTOM,59.15,58.84,59.187,58.84,22,3166112931.35,
2017-03-14,CETS,USDRUB_TOM,USD000UTSTOM,58.875,58.78,59.6275,59.16,48568,309106302985.0,59.2641
2017-03-14,CETS,USDRUB_TOM,USD000UTSTOM,58.875,58.78,59.6275,59.16,48568,309106302985.0,59.2641
2017-03-15,CETS,USDRUB_TOM,USD000UTSTOM,59.1475,58.3725,59.225,58.39,45374,216542510785.0,59.0017
2017-03-15,CNGD,USDRUB_TOM,USD000UTSTOM,59.1,58.55,59.2075,58.55,20,5810346557.3,
2017-03-16,CETS,USDRUB_TOM,USD000UTSTOM,58.45,57.6025,58.505,57.79,56316,332384105652.5,58.0319
2017-03-16,CNGD,USDRUB_TOM,USD000UTSTOM,58.39,57.7,58.4888,57.7575,48,8770013649.42,
2017-03-17,CETS,USDRUB_TOM,USD000UTSTOM,57.77,57.155,58.0575,57.22,38979,220509834865.0,57.77
2017-03-17,CNGD,USDRUB_TOM,USD000UTSTOM,57.79,57.21,58.015,57.24,38,5363430404.2,
2017-03-20,CETS,USDRUB_TOM,USD000UTSTOM,57.33,57.1775,57.635,57.3025,35718,201350419762.5,57.4217
2017-03-20,CNGD,USDRUB_TOM,USD000UTSTOM,57.35,57.17,57.8,57.3025,45,2446375470.35,
2017-03-21,CETS,USDRUB_TOM,USD000UTSTOM,57.27,56.9925,57.7,57.7,42612,261042507345.0,57.2513
2017-03-21,CNGD,USDRUB_TOM,USD000UTSTOM,57.35,57.0,57.67,57.67,18,1929851079.03,
2017-03-22,CETS,USDRUB_TOM,USD000UTSTOM,57.7475,57.545,58.22,57.7875,54854,316242807595.0,57.9198
2017-03-22,CNGD,USDRUB_TOM,USD000UTSTOM,57.71,57.58,58.1453,58.13,46,10153469280.29,
2017-03-23,CETS,USDRUB_TOM,USD000UTSTOM,57.685,57.33,57.77,57.465,37442,215347240020.0,57.5537
2017-03-23,CNGD,USDRUB_TOM,USD000UTSTOM,57.71,57.395,57.7875,57.71,26,2602019626.91,
2017-03-24,CNGD,USDRUB_TOM,USD000UTSTOM,57.38,57.04,57.488,57.48,27,2231758830.02,
2017-03-24,CETS,USDRUB_TOM,USD000UTSTOM,57.44,56.87,57.5,56.88,35882,175969631705.0,57.2369
2017-03-27,CETS,USDRUB_TOM,USD000UTSTOM,56.945,56.7325,57.2225,56.9025,37664,198407914915.0,56.9282
2017-03-27,CNGD,USDRUB_TOM,USD000UTSTOM,57.09,56.75,57.14,57.05,39,6427988682.45,
2017-03-28,CETS,USDRUB_TOM,USD000UTSTOM,56.9125,56.81,57.185,57.0075,30978,161941631010.0,56.9953
2017-03-28,CNGD,USDRUB_TOM,USD000UTSTOM,56.85,56.835,57.16,57.01,29,3186632755.62,
2017-03-29,CETS,USDRUB_TOM,USD000UTSTOM,57.1175,56.58,57.155,56.61,32821,163865984792.5,56.8629
2017-03-29,CNGD,USDRUB_TOM,USD000UTSTOM,57.0075,56.7,57.11,56.7,19,9216474917.12,
2017-03-30,CETS,USDRUB_TOM,USD000UTSTOM,56.62,55.9075,56.68,56.08,44426,225126923690.0,56.2234
2017-03-30,CNGD,USDRUB_TOM,USD000UTSTOM,56.69,55.9675,56.69,56.0,23,7115346639.24,
2017-03-31,CETS,USDRUB_TOM,USD000UTSTOM,56.1,55.85,56.535,56.28,44785,231823562527.5,56.2214
2017-03-31,CNGD,USDRUB_TOM,USD000UTSTOM,56.0,55.875,56.395,56.35,27,4304725192.56,
2017-04-03,CETS,USDRUB_TOM,USD000UTSTOM,56.04,55.9325,56.47,56.115,31396,184372599850.0,56.2906
2017-04-03,CNGD,USDRUB_TOM,USD000UTSTOM,56.28,55.986999999999995,56.44,56.33,18,2799935176.02,
2017-04-04,CETS,USDRUB_TOM,USD000UTSTOM,56.47,56.04,56.7075,56.09,36083,171859298410.0,56.4196
2017-04-04,CNGD,USDRUB_TOM,USD000UTSTOM,56.32,56.115,56.6925,56.2,40,4529675718.6,
2017-04-05,CNGD,USDRUB_TOM,USD000UTSTOM,55.93,55.836999999999996,56.13,56.075,25,1950802832.04,
2017-04-05,CETS,USDRUB_TOM,USD000UTSTOM,56.01,55.8,56.4,56.38,39945,215531741182.5,56.0301
2017-04-06,CETS,USDRUB_TOM,USD000UTSTOM,56.33,56.17,56.59,56.3975,34493,174155925822.5,56.382
2017-04-06,CNGD,USDRUB_TOM,USD000UTSTOM,56.045,56.045,56.585,56.2,31,2209356115.22,
2017-04-07,CETS,USDRUB_TOM,USD000UTSTOM,56.9825,56.7525,57.255,57.25,47462,257739764480.0,56.9707
2017-04-07,CNGD,USDRUB_TOM,USD000UTSTOM,56.8425,56.38,57.18,57.165,44,2460082528.15,
2017-04-10,CETS,USDRUB_TOM,USD000UTSTOM,57.5,57.08,57.5925,57.1675,30262,181376448027.5,57.298
2017-04-10,CNGD,USDRUB_TOM,USD000UTSTOM,57.53,56.3975,57.57,57.55,26,2118521730.04,
2017-04-11,CETS,USDRUB_TOM,USD000UTSTOM,57.11,56.81,57.195,56.8975,31976,188719726635.0,56.9905
2017-04-11,CNGD,USDRUB_TOM,USD000UTSTOM,57.25,56.8296,57.25,57.035,30,10492588397.64,
2017-04-12,CETS,USDRUB_TOM,USD000UTSTOM,56.79,56.54,57.1425,56.595,37071,183269208755.0,56.8515
2017-04-12,CNGD,USDRUB_TOM,USD000UTSTOM,56.79,56.7,57.1675,56.86,25,2039691049.62,
2017-04-13,CETS,USDRUB_TOM,USD000UTSTOM,56.6325,56.16,56.665,56.2825,31645,171768410035.0,56.465
2017-04-13,CNGD,USDRUB_TOM,USD000UTSTOM,56.8975,56.35,56.8975,56.66,22,4255886685.62,
2017-04-14,CETS,USDRUB_TOM,USD000UTSTOM,56.2775,56.0825,56.39,56.3625,18193,97973878177.5,56.2223
2017-04-14,CNGD,USDRUB_TOM,USD000UTSTOM,56.595,56.1,56.91,56.91,17,930500044.94,
2017-04-17,CNGD,USDRUB_TOM,USD000UTSTOM,56.21,56.05,56.299,56.295,14,1381273960.98,
2017-04-17,CETS,USDRUB_TOM,USD000UTSTOM,56.31,55.9025,56.3325,55.9425,23319,135734741660.0,56.1057
2017-04-18,CETS,USDRUB_TOM,USD000UTSTOM,55.99,55.85,56.25,56.25,26815,157462927637.5,56.0773
2017-04-18,CNGD,USDRUB_TOM,USD000UTSTOM,56.3625,55.876999999999995,56.3625,56.1182,26,2467019828.38,
2017-04-19,CETS,USDRUB_TOM,USD000UTSTOM,56.24,56.0625,56.745,56.5675,35289,186075717302.5,56.2697
2017-04-19,CNGD,USDRUB_TOM,USD000UTSTOM,56.14,55.9425,56.33,56.33,24,4696005109.42,
2017-04-20,CETS,USDRUB_TOM,USD000UTSTOM,56.5475,56.095,56.5475,56.1975,27554,133355617952.5,56.2945
2017-04-20,CNGD,USDRUB_TOM,USD000UTSTOM,56.25,56.2108,56.515,56.2108,15,1049205713.34,
2017-04-21,CETS,USDRUB_TOM,USD000UTSTOM,56.14,55.9775,56.6,56.455,31780,159314597140.0,56.3232
2017-04-21,CNGD,USDRUB_TOM,USD000UTSTOM,56.5675,56.0,56.5675,56.0,16,3726775778.17,
2017-04-24,CETS,USDRUB_TOM,USD000UTSTOM,56.01,55.715,56.21,55.8475,36085,190717399610.0,55.9394
2017-04-24,CNGD,USDRUB_TOM,USD000UTSTOM,55.85,55.7575,56.1975,55.825,17,604908211.11,
2017-04-25,CETS,USDRUB_TOM,USD000UTSTOM,55.76,55.725,56.2475,56.1675,27564,174351895082.5,56.018
2017-04-25,CNGD,USDRUB_TOM,USD000UTSTOM,55.81,55.757,56.455,56.1475,33,16470885478.8,
2017-04-26,CETS,USDRUB_TOM,USD000UTSTOM,56.2,56.18,57.16,57.16,40875,229003058617.5,56.6698
2017-04-26,CNGD,USDRUB_TOM,USD000UTSTOM,56.1,55.8475,56.93,56.376000000000005,45,17165352063.38,
2017-04-27,CNGD,USDRUB_TOM,USD000UTSTOM,56.86,56.1675,57.12,57.12,35,5056191138.66,
2017-04-27,CETS,USDRUB_TOM,USD000UTSTOM,56.95,56.715,57.27,56.9725,39510,221340865922.5,56.9823
2017-04-28,CETS,USDRUB_TOM,USD000UTSTOM,57.0,56.6225,57.19,56.9225,34626,187505582752.5,56.9126
2017-04-28,CNGD,USDRUB_TOM,USD000UTSTOM,57.16,56.645,57.16,56.8975,32,2762839682.75,
2017-05-02,CETS,USDRUB_TOM,USD000UTSTOM,56.98,56.855,57.16,57.0,22012,128772206835.0,57.0084
2017-05-02,CNGD,USDRUB_TOM,USD000UTSTOM,56.98,56.9025,57.05,56.97,24,1997948642.45,
2017-05-03,CETS,USDRUB_TOM,USD000UTSTOM,57.0425,57.025,57.3975,57.3825,24055,145179771475.0,57.2009
2017-05-03,CNGD,USDRUB_TOM,USD000UTSTOM,57.041000000000004,56.9225,57.31,57.24,28,7935563223.69,
2017-05-04,CETS,USDRUB_TOM,USD000UTSTOM,57.43,57.39,58.4675,58.3975,47950,289755811332.5,57.861999999999995
2017-05-04,CNGD,USDRUB_TOM,USD000UTSTOM,57.33,57.0,58.14,58.14,39,11547872800.16,
2017-05-05,CETS,USDRUB_TOM,USD000UTSTOM,58.71,57.9225,58.8225,57.9325,56098,299875345197.5,58.419
2017-05-05,CNGD,USDRUB_TOM,USD000UTSTOM,57.3825,57.0925,58.8225,58.1975,28,2117146574.63,
2017-05-10,CETS,USDRUB_TOM,USD000UTSTOM,58.27,57.41,58.37,57.435,32607,170744173202.5,57.8553
2017-05-10,CNGD,USDRUB_TOM,USD000UTSTOM,58.27,57.61,58.3975,57.61,30,5950899689.54,
2017-05-11,CETS,USDRUB_TOM,USD000UTSTOM,57.37,56.92,57.37,57.05,33656,196176818502.5,57.119
